                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.50747,                 1.6116,                 1.0345,                0.90932,                0.88699,                0.94801,                0.87421,                0.39711,                0.80518,                0.95503,             0.00013778,             0.00013778,             0.00013778
                      2,                0.46153,                0.80843,                0.98892,                0.95832,                0.97504,                0.99103,                0.92625,                 0.3382,                0.50269,                0.91625,             0.00013977,             0.00013977,             0.00013977
